model.rxnNames	ecST6512_avg	ecST6512_std	ecOKYL029_avg	ecOKYL029_std	ecJFYL07_avg	ecJFYL07_std	ecJFYL14_avg	ecJFYL14_std	ecJFYL18_avg	ecJFYL18_std
H+ transport, cytoplasm-Golgi membrane	-0.00022569	0.00476232	-0.00008575	0.00253132	-0.00008174	0.00271139	-0.00035013	0.00885810	-0.00016610	0.00422400
carbon dioxide transport, cytoplasm-Golgi membrane	-0.00000311	0.00008301	-0.00000274	0.00007327	-0.00000397	0.00009353	-0.00000667	0.00014208	-0.00000535	0.00011945
ATP transport, cytoplasm-Golgi membrane	0.00022880	0.00476145	0.00008849	0.00253016	0.00008571	0.00270965	0.00035681	0.00885669	0.00017144	0.00422210
ADP transport, cytoplasm-Golgi membrane	-0.00022880	0.00476145	-0.00008849	0.00253016	-0.00008571	0.00270965	-0.00035681	0.00885669	-0.00017144	0.00422210
H2O transport, cytoplasm-mitochondrial membrane	0.00083110	0.00657226	0.00142649	0.00677121	0.00079029	0.00658666	0.00164861	0.01559290	0.00100302	0.00788013
carbon dioxide transport, cytoplasm-mitochondrial membrane	-0.00220715	0.00012288	-0.00194875	0.00009703	-0.00217980	0.00011020	-0.00299784	0.00020544	-0.00263409	0.00014721
palmitoleoyl-CoA transport, cytoplasm-mitochondrial membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
oleoyl-CoA transport, cytoplasm-mitochondrial membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
palmitate transport, mitochondrial membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
stearate transport, mitochondrial membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
coenzyme A transport, mitochondrial membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
laurate transport, ER membrane-lipid particle	0.00000491	0.00015863	0.00000602	0.00019746	0.00000866	0.00014967	0.00001212	0.00029520	0.00001482	0.00025941
myristate transport, ER membrane-lipid particle	0.00000716	0.00020332	0.00001031	0.00027550	0.00000347	0.00010595	0.00005905	0.00060911	0.00000386	0.00013631
lignoceric acid transport, ER membrane-lipid particle	0.00014536	0.00305943	0.00006700	0.00211896	0.00023752	0.00349443	0.00031757	0.00581471	0.00004732	0.00090105
cerotic acid transport, ER membrane-lipid particle	0.00021394	0.00371779	0.00016888	0.00332633	0.00018771	0.00336198	0.00006778	0.00276661	0.00003539	0.00076302
episterol transport, ER membrane-lipid particle	-0.00006323	0.00148594	-0.00004673	0.00124728	-0.00007098	0.00151171	-0.00009089	0.00216119	-0.00006346	0.00158562
fecosterol transport, ER membrane-lipid particle	-0.00006841	0.00153115	-0.00005966	0.00140515	-0.00005740	0.00135160	-0.00006161	0.00178294	-0.00007106	0.00167593
lanosterol transport, ER membrane-lipid particle	-0.00004749	0.00117503	-0.00005171	0.00129128	-0.00006712	0.00143233	-0.00010866	0.00229193	-0.00004491	0.00129932
zymosterol transport, ER membrane-lipid particle	-0.00006257	0.00147391	-0.00005369	0.00133984	-0.00005751	0.00135540	-0.00007308	0.00195757	-0.00009506	0.00193919
ergosteryl palmitoleate transport, ER membrane-lipid particle	0.00008417	0.00155767	0.00010520	0.00170009	0.00013407	0.00204542	0.00019692	0.00316844	0.00021335	0.00286624
ergosteryl oleate transport, ER membrane-lipid particle	0.00015021	0.00200006	0.00010550	0.00167659	0.00016585	0.00208816	0.00023636	0.00331429	0.00016725	0.00244441
episteryl palmitoleate transport, ER membrane-lipid particle	0.00003511	0.00110641	0.00001331	0.00066544	0.00004507	0.00120396	0.00004131	0.00146541	0.00000786	0.00055513
episteryl oleate transport, ER membrane-lipid particle	0.00002812	0.00099290	0.00003341	0.00105536	0.00002590	0.00091546	0.00004958	0.00158978	0.00005561	0.00148557
fecosteryl palmitoleate transport, ER membrane-lipid particle	0.00002789	0.00098573	0.00003310	0.00104639	0.00003806	0.00109833	0.00004225	0.00149408	0.00004688	0.00135553
fecosteryl oleate transport, ER membrane-lipid particle	0.00004052	0.00117262	0.00002656	0.00093876	0.00001934	0.00078864	0.00001936	0.00097376	0.00002417	0.00098669
lanosteryl palmitoleate transport, ER membrane-lipid particle	0.00002311	0.00077828	0.00003218	0.00101728	0.00003016	0.00095561	0.00003230	0.00127759	0.00002121	0.00086821
lanosteryl oleate transport, ER membrane-lipid particle	0.00002438	0.00088097	0.00001953	0.00079612	0.00003696	0.00106800	0.00007636	0.00190411	0.00002370	0.00096719
zymosteryl palmitoleate transport, ER membrane-lipid particle	0.00006257	0.00147391	0.00002009	0.00082016	0.00000649	0.00045922	0.00002011	0.00100931	0.00003985	0.00125903
zymosteryl oleate transport, ER membrane-lipid particle	0.00000000	0.00000000	0.00003359	0.00106012	0.00005101	0.00127550	0.00005297	0.00167794	0.00005521	0.00147639
lignoceric acid transport, cell envelope-ER membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cerotic acid transport, cell envelope-ER membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
zymosteryl palmitoleate transport, ER membrane-cell envelope	0.00003524	0.00111329	0.00003346	0.00105744	0.00001729	0.00070937	0.00008583	0.00214533	0.00004270	0.00129200
zymosteryl oleate transport, ER membrane-cell envelope	0.00001445	0.00070569	0.00003032	0.00097162	0.00001933	0.00078889	0.00003276	0.00133717	0.00001641	0.00081345
lignoceric acid transport, ER membrane-ER	-0.00028352	0.00427270	-0.00025860	0.00406640	-0.00030676	0.00403331	-0.00089598	0.00980813	-0.00018131	0.00177327
cerotic acid transport, ER membrane-ER	-0.00028048	0.00426824	-0.00025051	0.00407249	-0.00021291	0.00358898	-0.00035997	0.00635402	-0.00005865	0.00103528
ergosterol transport, ER-ER membrane	0.00000039	0.00002751	0.00000001	0.00000046	0.00000001	0.00000074	0.00000002	0.00000101	0.00000001	0.00000062
phosphate transport, ER-ER membrane	0.00002588	0.00041930	0.00003648	0.00050508	0.00001278	0.00022596	0.00002360	0.00034022	0.00002393	0.00037782
H+ transport, mitochondrion-mitochondrial membrane	0.00182989	0.00329091	0.00126929	0.00338797	0.00182245	0.00329605	0.00222562	0.00780871	0.00217828	0.00394330
glycerol 3-phosphate transport, mitochondrion-mitochondrial membrane	0.00007658	0.00000073	0.00006757	0.00000058	0.00007559	0.00000093	0.00010418	0.00000090	0.00009139	0.00000098
CMP transport, mitochondrion-mitochondrial membrane	-0.00053042	0.00328596	-0.00081460	0.00338551	-0.00050853	0.00329326	-0.00098058	0.00779628	-0.00063860	0.00394000
CTP transport, mitochondrion-mitochondrial membrane	0.00053042	0.00328596	0.00081460	0.00338551	0.00050853	0.00329326	0.00098058	0.00779628	0.00063860	0.00394000
phosphate transport, mitochondrion-mitochondrial membrane	-0.00045384	0.00328607	-0.00074703	0.00338557	-0.00043294	0.00329331	-0.00087640	0.00779639	-0.00054721	0.00394004
diphosphate transport, mitochondrion-mitochondrial membrane	-0.00053042	0.00328596	-0.00081460	0.00338551	-0.00050853	0.00329326	-0.00098058	0.00779628	-0.00063860	0.00394000
phosphatidyl-L-serine transport, ER membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidylcholine transport, ER membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidylethanolamine transport, ER membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
triglyceride transport, ER membrane-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
succinyl-CoA:acetate CoA transferase	0.00008567	0.00058185	0.00005898	0.00062067	0.00004148	0.00038958	0.00017586	0.00119199	0.00011619	0.00118649
heme a transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
raffinose invertase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
raffinose exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
melibiose exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
uridine hydrolase	0.00009468	0.00233114	0.00010322	0.00260090	0.00012490	0.00266843	0.00043587	0.00671104	0.00013748	0.00297215
triacylglycerol lipase	0.00091404	0.00605133	0.00106184	0.00697457	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidylinositol 4-kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidylinositol 4-kinase	0.00008734	0.00121092	0.00003933	0.00072926	0.00007462	0.00116631	0.00009958	0.00168436	0.00006564	0.00103469
phosphatidylinositol-4-phosphate 5-kinase	0.00000977	0.00020235	0.00001281	0.00020400	0.00001064	0.00019960	0.00002448	0.00037378	0.00001276	0.00024272
lysoPI acyltransferase, ER membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
DAG kinase	0.00057578	0.00637994	0.00086671	0.00877500	0.00058756	0.00624492	0.00188208	0.01994958	0.00078550	0.00807894
cardiolipin synthase	0.00007658	0.00000073	0.00006757	0.00000058	0.00007559	0.00000093	0.00010418	0.00000090	0.00009139	0.00000098
PGP phosphatase	0.00045384	0.00328607	0.00074703	0.00338557	0.00043294	0.00329331	0.00087640	0.00779639	0.00054721	0.00394004
CL phospholipase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MLCL:PC acyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
choline/ethanolaminephosphotransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
cholinephosphotransferase	0.00000701	0.00013545	0.00001667	0.00020063	0.00000858	0.00011378	0.00001282	0.00016925	0.00001407	0.00015325
lysoPC acyltransferase, mitochondrial membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PE diacylglycerol acyltransferase	0.00005736	0.00190504	0.00007435	0.00215317	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PC diacylglycerol acyltransferase	-0.00000002	0.00000040	-0.00000002	0.00000041	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PC phospholipase B	0.00000035	0.00000892	0.00000380	0.00007544	0.00000042	0.00000975	0.00000059	0.00001512	0.00000136	0.00002131
LPC phospholipase B	0.00000110	0.00001560	0.00000965	0.00012071	0.00000232	0.00002660	0.00000343	0.00003828	0.00000522	0.00004334
PC phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
LPC phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PE phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
LPE phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PS phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
LPS phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PI phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
LPI phospholipase B	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PI 4,5-P2 phospholipase C	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PI 4,5-P2 phospholipase C	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PG phospholipase C	0.00037726	0.00328618	0.00067946	0.00338564	0.00035735	0.00329336	0.00077221	0.00779650	0.00045581	0.00394009
PC phospholipase D	0.00000591	0.00012617	0.00000573	0.00010981	0.00000124	0.00004392	0.00000750	0.00013241	0.00000080	0.00003985
PI 3-P phosphatase	0.00000037	0.00000990	0.00000048	0.00001015	0.00000072	0.00001472	0.00000204	0.00004166	0.00000112	0.00002147
PI 3-P phosphatase	0.00000042	0.00001050	0.00000043	0.00000971	0.00000054	0.00001275	0.00000188	0.00004004	0.00000077	0.00001791
PI 3-P phosphatase	0.00000011	0.00000531	0.00000022	0.00000683	0.00000046	0.00001124	0.00000129	0.00002965	0.00000059	0.00001575
PI 3-P phosphatase	0.00000068	0.00001296	0.00000043	0.00000969	0.00000006	0.00000426	0.00000102	0.00002938	0.00000068	0.00001688
PI 4-P phosphatase	0.00001144	0.00046683	0.00001237	0.00044084	0.00000833	0.00041622	0.00003561	0.00107637	0.00002763	0.00075542
PI 4-P phosphatase	0.00003679	0.00084481	0.00000310	0.00021912	0.00002425	0.00070051	0.00001356	0.00067795	0.00000911	0.00043858
PI 4-P phosphatase	0.00004847	0.00085413	0.00003437	0.00065880	0.00005191	0.00095961	0.00006038	0.00117413	0.00004258	0.00076089
PI 4-P phosphatase	0.00002829	0.00055336	0.00002094	0.00046948	0.00002062	0.00053423	0.00002996	0.00073932	0.00004009	0.00076198
PI 3,5-P2 phosphatase	0.00000569	0.00016138	0.00000640	0.00014583	0.00000846	0.00018258	0.00001361	0.00027260	0.00001516	0.00028709
PI 3,5-P2 phosphatase	0.00000042	0.00001050	0.00000043	0.00000971	0.00000054	0.00001275	0.00000188	0.00004004	0.00000077	0.00001791
PI 4,5-P2 phosphatase	0.00000352	0.00012434	0.00000098	0.00005329	0.00000312	0.00011045	0.00000810	0.00021635	0.00000216	0.00010797
PI 4,5-P2 phosphatase	0.00000266	0.00010845	0.00000484	0.00012915	0.00000155	0.00007735	0.00000576	0.00018193	0.00000324	0.00013223
PI 4,5-P2 phosphatase	0.00001296	0.00019006	0.00001750	0.00022740	0.00001583	0.00022619	0.00002059	0.00032219	0.00002104	0.00030003
PI 3,5-P2 phosphatase	0.00041897	0.00739685	0.00039610	0.00747863	0.00024896	0.00556339	0.00085840	0.01750788	0.00044268	0.00836014
DGPP phosphatase	0.00004615	0.00230707	0.00004663	0.00233130	0.00004340	0.00216962	0.00029420	0.00849080	0.00013339	0.00421647
DGPP phosphatase	0.00020052	0.00473038	0.00006755	0.00248679	0.00006510	0.00265697	0.00032685	0.00882689	0.00013135	0.00415404
lysoPA phosphatase, cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
lysoPA phosphatase, vacuolar membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
lysoPA phosphatase, Golgi membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
DAG lipase, lipid particle	0.00001018	0.00003950	0.00003075	0.00032071	0.00013884	0.00003769	0.00019688	0.00005563	0.00016560	0.00005242
DAG lipase, mitochondrion	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MAG lipase	0.00001018	0.00003950	0.00003075	0.00032071	0.00013884	0.00003769	0.00019688	0.00005563	0.00016560	0.00005242
lysoPE acyltransferase, lipid particle	0.00007153	0.00198849	0.00009690	0.00226458	0.00015391	0.00153047	0.00043655	0.00312977	0.00023918	0.00221604
PC phospholipase A2, lipid particle	0.00000076	0.00001302	0.00000587	0.00009470	0.00000189	0.00002362	0.00000284	0.00003445	0.00000385	0.00003706
PE phospholipase A2, lipid particle	0.00001417	0.00057134	0.00002255	0.00070393	0.00015391	0.00153047	0.00043655	0.00312977	0.00023918	0.00221604
PA kinase, Golgi membrane	0.00020052	0.00473038	0.00006755	0.00248679	0.00006510	0.00265697	0.00032685	0.00882689	0.00013135	0.00415404
PA kinase, vacuolar membrane	0.00004615	0.00230707	0.00004663	0.00233130	0.00004340	0.00216962	0.00029420	0.00849080	0.00013339	0.00421647
diacylglycerol acyltransferase	0.00188901	0.00534870	0.00178692	0.00598494	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
diacylglycerol acyltransferase	0.00011175	0.00218689	0.00021673	0.00301115	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
diacylglycerol pyrophosphate phosphatase	0.00135977	0.00555945	0.00125081	0.00816829	0.00037763	0.00533172	0.00131956	0.01839615	0.00050935	0.00708635
diacylglycerol pyrophosphate phosphatase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
diacylglycerol pyrophosphate phosphatase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
diglyceride transport, cytoplasm-ER membrane	-0.00060789	0.00437248	-0.00007637	0.00502465	0.00021851	0.00329345	0.00057533	0.00779708	0.00029022	0.00393992
1-phosphatidyl-1D-myo-inositol transport, cytoplasm-ER membrane	0.00003721	0.00084486	0.00000353	0.00021933	0.00002479	0.00070061	0.00001544	0.00067910	0.00000987	0.00043893
diglyceride transport, cytoplasm-lipid particle	0.00098515	0.00289984	0.00075583	0.00371415	0.00013884	0.00003769	0.00019688	0.00005563	0.00016560	0.00005242
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport, cell envelope-cytoplasm	-0.00000670	0.00015030	-0.00000567	0.00018844	-0.00000832	0.00018038	-0.00000421	0.00027365	-0.00001044	0.00021061
1-phosphatidyl-1D-myo-inositol 4-phosphate transport, cell envelope-cytoplasm	0.00003413	0.00085186	-0.00000174	0.00025441	0.00002270	0.00070482	0.00000781	0.00070205	0.00000587	0.00045815
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport, nucleus-cytoplasm	0.00000936	0.00013603	0.00001051	0.00016051	0.00000987	0.00016287	0.00000996	0.00020414	0.00001368	0.00020183
diglyceride transport, nucleus-cytoplasm	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate transport, vacuolar membrane-cytoplasm	0.00000042	0.00001050	0.00000043	0.00000971	0.00000054	0.00001275	0.00000188	0.00004004	0.00000077	0.00001791
diglyceride transport, mitochondrial membrane-cytoplasm	0.00037726	0.00328618	0.00067946	0.00338564	0.00035735	0.00329336	0.00077221	0.00779650	0.00045581	0.00394009
TAG transport, ER membrane-lipid particle	0.00016909	0.00289811	0.00029107	0.00369743	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidylcholine transport, ER membrane-lipid particle	0.00129588	0.00001808	0.00114867	0.00009521	0.00128023	0.00002807	0.00176479	0.00003767	0.00154955	0.00004038
phosphatidylethanolamine transport, ER membrane-lipid particle	0.00086132	0.00190540	0.00073628	0.00215353	0.00090676	0.00001110	0.00124979	0.00001076	0.00109640	0.00001171
1-acylglycerophosphocholine transport, ER membrane-lipid particle	-0.00000076	0.00001302	-0.00000587	0.00009470	-0.00000189	0.00002362	-0.00000284	0.00003445	-0.00000385	0.00003706
1-acylglycerophosphoethanolamine transport, ER membrane-lipid particle	0.00005736	0.00190504	0.00007435	0.00215317	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidate transport, lipid particle-ER membrane	0.00397900	0.00045621	0.00354354	0.00047690	0.00288183	0.00054252	0.00406567	0.00040658	0.00345353	0.00072044
phosphatidate transport, ER membrane-mitochondrial membrane	0.00053042	0.00328596	0.00081460	0.00338551	0.00050853	0.00329326	0.00098058	0.00779628	0.00063860	0.00394000
phosphatidyl-L-serine transport, ER membrane-mitochondrial membrane	0.00220715	0.00012288	0.00194875	0.00009703	0.00217980	0.00011020	0.00299784	0.00020544	0.00263409	0.00014721
phosphatidylethanolamine transport, mitochondrial membrane-ER membrane	0.00220715	0.00012288	0.00194875	0.00009703	0.00217980	0.00011020	0.00299784	0.00020544	0.00263409	0.00014721
phosphatidylcholine transport, ER membrane-mitochondrial membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
diglyceride transport, ER membrane-Golgi membrane	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
