YALI0;YALI1
YALI0F05214g;YALI1_F07847g
YALI0F05236g;YALI1_F07860g
YALI0F05258g;YALI1_F07881g
YALI0F05280g;YALI1_F07884g
YALI0F05302g;YALI1_F07907g
YALI0F05324g;YALI1_F07938g
;YALI1_F07980g
YALI0F05346g;YALI1_F07990g
;YALI1_F08031r
YALI0F05390g;YALI1_F08075g
;YALI1_F08097g
YALI0F05412g;YALI1_F08111g
YALI0F05434g;YALI1_F08146g
YALI0F05456g;YALI1_F08170g
YALI0F05478g;YALI1_F08183g
YALI0F05500g;YALI1_F08225g
YALI0F05522g;YALI1_F08260g
YALI0F05544g;YALI1_F08284g
YALI0F05566g;YALI1_F08292g
YALI0F05588g;YALI1_F08324g
YALI0F05610g;YALI1_F08349g
YALI0F05632g;YALI1_F08363g
YALI0F05654g;YALI1_F08392g
YALI0F05676g;YALI1_F08431g
YALI0F05698g;YALI1_F08454g
YALI0F05720g;YALI1_F08514g
YALI0F05742g;YALI1_F08544g
YALI0F05764g;YALI1_F08562g
YALI0F05786g;YALI1_F08585g
;YALI1_F08590g
;YALI1_F08597g
;YALI1_F08603g
YALI0F05803g;YALI1_F08635g
YALI0F05808g;YALI1_F08644g
YALI0F05830g;YALI1_F08650g
YALI0F05852g;YALI1_F08683g
YALI0F05874g;YALI1_F08705g
YALI0F05896g;YALI1_F08745g
YALI0F05918g;YALI1_F08757g
YALI0F05940g;YALI1_F08784g
YALI0F05962g;YALI1_F08845g
YALI0F05984g;YALI1_F08885g
YALI0F06006g;YALI1_F08930g
YALI0F06028g;YALI1_F08944g
YALI0F06050g;YALI1_F09003g
YALI0F06061g;YALI1_F09017g
YALI0F06072g;YALI1_F09051g
;YALI1_F09056g
YALI0F06094g;YALI1_F09088g
;YALI1_F09137g
;YALI1_F09155g
;YALI1_F09161g
YALI0F06116g;YALI1_F09177g
YALI0F06138g;YALI1_F09211g
YALI0F06160g;YALI1_F09230g
YALI0F06182g;YALI1_F09265g
YALI0F06204g;YALI1_F09282g
YALI0F06226g;YALI1_F09289g
YALI0F06248g;YALI1_F09314g
YALI0F06259g;YALI1_F09317g
YALI0F06270g;YALI1_F09335g
YALI0F06292g;YALI1_F09345g
YALI0F06314g;YALI1_F09361g
YALI0F06336g;YALI1_F09405g
YALI0F06358g;YALI1_F09433g
YALI0F06372g;YALI1_F09456g
YALI0F06380g;YALI1_F09481g
YALI0F06402g;YALI1_F09518g
YALI0F06424g;YALI1_F09542g
YALI0F06446g;YALI1_F09563g
YALI0F06468g;YALI1_F09598g
YALI0F06490g;YALI1_F09608g
YALI0F06512g;YALI1_F09627g
YALI0F06523r;YALI1_F09634r
;YALI1_F09671g
YALI0F06534g;YALI1_F09695g
YALI0F06556g;YALI1_F09720g
;YALI1_F09737g
YALI0F06578g;YALI1_F09747g
YALI0F06600g;YALI1_F09788g
YALI0F06622g;YALI1_F09802g
YALI0F06644g;YALI1_F09803g
YALI0F06666g;YALI1_F09833g
YALI0F06688g;YALI1_F09846g
YALI0F06710g;YALI1_F09856g
;YALI1_F09863g
YALI0F06732g;YALI1_F09896g
YALI0F06754g;YALI1_F09932g
YALI0F06776g;YALI1_F09965g
YALI0F06791g;YALI1_F09996g
YALI0F06820g;YALI1_F10110g
YALI0F06826g;YALI1_F10115g
YALI0F06842g;YALI1_F10122g
YALI0F06864g;YALI1_F10150g
YALI0F06886g;YALI1_F10184g
YALI0F06908g;YALI1_F10193g
;YALI1_F10213r
YALI0F06930r;YALI1_F10214r
YALI0F06974g;YALI1_F10224g
YALI0F06996r;YALI1_F10237r
YALI0F07018g;YALI1_F10253g
;YALI1_F10270g
;YALI1_F10285g
;YALI1_F10288g
YALI0F07040g;YALI1_F10296g
YALI0F07062g;YALI1_F10342g
;YALI1_F10375g
YALI0F07084g;YALI1_F10385g
YALI0F07106g;YALI1_F10486g
YALI0F07128g;YALI1_F10530g
YALI0F07150r;YALI1_F10538r
YALI0F07194g;YALI1_F10552g
YALI0F07205r;YALI1_F10558r
YALI0F07216g;YALI1_F10585g
YALI0F07238g;YALI1_F10616g
YALI0F07260g;YALI1_F10633g
YALI0F07282g;YALI1_F10652g
YALI0F07282g;YALI1_F10660g
YALI0F07315g;YALI1_F10671g
YALI0F07337g;YALI1_F10688g
YALI0F07359g;YALI1_F10713g
YALI0F07381g;YALI1_F10731g
YALI0F07403r;YALI1_F10757r
YALI0F07447g;YALI1_F10760g
YALI0F07469g;YALI1_F10774g
YALI0F07491g;YALI1_F10786g
YALI0F07513g;YALI1_F10839g
YALI0F07535g;YALI1_F10866g
;YALI1_F10867g
YALI0F07549r;YALI1_F10893r
YALI0F07557g;YALI1_F10900g
YALI0F07579g;YALI1_F10928g
YALI0F07601g;YALI1_F10938g
YALI0F07623g;YALI1_F10971g
YALI0F07645g;YALI1_F10977g
;YALI1_F10987g
YALI0F07667g;YALI1_F10990g
YALI0F07689g;YALI1_F11020g
YALI0F07711g;YALI1_F11049g
;YALI1_F11054g
YALI0F07733g;YALI1_F11080g
YALI0F07755g;YALI1_F11093g
YALI0F07777g;YALI1_F11141g
YALI0F07799g;YALI1_F11186g
YALI0F07821g;YALI1_F11199g
YALI0F07843g;YALI1_F11224g
YALI0F07865g;YALI1_F11243g
YALI0F07887g;YALI1_F11261g
YALI0F07909g;YALI1_F11277g
YALI0F07931g;YALI1_F11292g
YALI0F07953g;YALI1_F11308g
YALI0F07975g;YALI1_F11313g
YALI0F08019g;YALI1_F11330g
;YALI1_F11337g
YALI0F08041g;YALI1_F11363g
YALI0F08063g;YALI1_F11396g
YALI0F08085g;YALI1_F11417g
YALI0F08107g;YALI1_F11449g
YALI0F08129g;YALI1_F11481g
YALI0F08151g;YALI1_F11493g
YALI0F08158r;YALI1_F11511r
YALI0F08165g;YALI1_F11553g
YALI0F08173r;YALI1_F11572r
YALI0F08195g;YALI1_F11583g
YALI0F08217g;YALI1_F11605g
YALI0F08239r;YALI1_F11618r
YALI0F08283g;YALI1_F11635g
YALI0F08305g;YALI1_F11658g
YALI0F08327g;YALI1_F11689g
;YALI1_F11711g
YALI0F08349g;YALI1_F11729g
YALI0F08371g;YALI1_F11781g
YALI0F08393g;YALI1_F11787g
YALI0F08415g;YALI1_F11827g
YALI0F08437g;YALI1_F11855g
;YALI1_F11857g
;YALI1_F11866g
YALI0F08459g;YALI1_F11871g
YALI0F08481g;YALI1_F11878g
;YALI1_F11889g
YALI0F08503g;YALI1_F11905g
YALI0F08525g;YALI1_F11907g
;YALI1_F11916g
YALI0F08569g;YALI1_F11930g
YALI0F08591g;YALI1_F11956g
YALI0F08613g;YALI1_F12013g
YALI0F08635g;YALI1_F12033g
;YALI1_F12052g
YALI0F08657g;YALI1_F12080g
YALI0F08679g;YALI1_F12089g
YALI0F08701g;YALI1_F12138g
YALI0F08723g;YALI1_F12176g
YALI0F08745g;YALI1_F12190g
;YALI1_F12211g
YALI0F08789g;YALI1_F12254g
YALI0F08811g;YALI1_F12312g
;YALI1_F12318g
YALI0F08833g;YALI1_F12330g
YALI0F08855g;YALI1_F12365g
YALI0F08877g;YALI1_F12422g
;YALI1_F12430g
YALI0F08899g;YALI1_F12434g
YALI0F08921g;YALI1_F12478g
YALI0F08943g;YALI1_F12504g
;YALI1_F12520g
;YALI1_F12523g
YALI0F08965g;YALI1_F12535g
YALI0F08987g;YALI1_F12562g
;YALI1_F12570g
YALI0F09009g;YALI1_F12578g
YALI0F09031g;YALI1_F12616g
YALI0F09053g;YALI1_F12635g
YALI0F09075g;YALI1_F12649g
YALI0F09097g;YALI1_F12666g
YALI0F09119g;YALI1_F12712g
YALI0F09141g;YALI1_F12757g
;YALI1_F12801g
YALI0F09163g;YALI1_F12810g
YALI0F09185g;YALI1_F12842g
;YALI1_F12871g
YALI0F09229g;YALI1_F12874g
YALI0F09251g;YALI1_F12895g
YALI0F09273g;YALI1_F12917g
YALI0F09295g;YALI1_F12946g
YALI0F09317g;YALI1_F12951g
YALI0F09339g;YALI1_F12969g
YALI0F09361g;YALI1_F12983g
YALI0F09383g;YALI1_F13001g
YALI0F09405g;YALI1_F13017g
YALI0F09427g;YALI1_F13023g
YALI0F09449g;YALI1_F13039g
YALI0F09471g;YALI1_F13046g
YALI0F09493g;YALI1_F13072g
YALI0F09515g;YALI1_F13079g
YALI0F09537g;YALI1_F13088g
YALI0F09559g;YALI1_F13097g
YALI0F09581g;YALI1_F13134g
;YALI1_F13155g
YALI0F09603g;YALI1_F13170g
;YALI1_F13172g
;YALI1_F13185g
YALI0F09625g;YALI1_F13202g
YALI0F09647g;YALI1_F13211g
YALI0F09669g;YALI1_F13220g
YALI0F09691g;YALI1_F13268g
YALI0F09746g;YALI1_F13339g
;YALI1_F13355g
YALI0F09768g;YALI1_F13366g
YALI0F09790g;YALI1_F13373g
YALI0F09812g;YALI1_F13384g
YALI0F09834g;YALI1_F13395g
YALI0F09856g;YALI1_F13446g
YALI0F09878g;YALI1_F13452g
YALI0F09889r;YALI1_F13466r
YALI0F09900r;YALI1_F13467r
YALI0F09944g;YALI1_F13476g
YALI0F09966g;YALI1_F13505g
YALI0F09988g;YALI1_F13526g
YALI0F10010g;YALI1_F13550g
YALI0F10032g;YALI1_F13579g
YALI0F10054g;YALI1_F13597g
YALI0F10076g;YALI1_F13602g
YALI0F10098g;YALI1_F13644g
YALI0F10131g;YALI1_F13691g
YALI0F10145r;YALI1_F13709r
YALI0F10153g;YALI1_F13719g
YALI0F10175g;YALI1_F13793g
YALI0F10197g;YALI1_F13875g
YALI0F10219g;YALI1_F13908g
YALI0F10241g;YALI1_F13953g
YALI0F10263r;YALI1_F13971r
YALI0F10285g;YALI1_F14009g
YALI0F10307g;YALI1_F14024g
YALI0F10329r;YALI1_F14041r
YALI0F10373g;YALI1_F14072g
;YALI1_F14090g
YALI0F10395r;YALI1_F14097r
YALI0F10439g;YALI1_F14107g
YALI0F10461g;YALI1_F14136g
;YALI1_F14150g
;YALI1_F14160g
YALI0F10483g;YALI1_F14168g
YALI0F10505g;YALI1_F14175g
YALI0F10527g;YALI1_F14201g
;YALI1_F14207g
YALI0F10541g;YALI1_F14213g
YALI0F10549g;YALI1_F14239g
YALI0F10571r;YALI1_F14259r
YALI0F10593r;YALI1_F14278r
YALI0F10615g;YALI1_F14290g
YALI0F10637g;YALI1_F14303g
YALI0F10659g;YALI1_F14342g
YALI0F10681g;YALI1_F14351t
YALI0F10703g;YALI1_F14368g
YALI0F10725g;YALI1_F14374g
YALI0F10747g;YALI1_F14403g
YALI0F10769g;YALI1_F14409g
YALI0F10824g;YALI1_F14443g
;YALI1_F14448g
YALI0F10857g;YALI1_F14495g
YALI0F10879r;YALI1_F14519r
YALI0F10901g;YALI1_F14542g
YALI0F10923g;YALI1_F14583g
YALI0F10945g;YALI1_F14625g
YALI0F10967r;YALI1_F14630r
YALI0F11011g;YALI1_F14650g
;YALI1_F14656g
YALI0F11033g;YALI1_F14688g
YALI0F11055g;YALI1_F14712g
YALI0F11077g;YALI1_F14729g
YALI0F11099g;YALI1_F14746g
YALI0F11121g;YALI1_F14766g
YALI0F11143g;YALI1_F14793g
YALI0F11165g;YALI1_F14805g
YALI0F11187g;YALI1_F14827g
YALI0F11209g;YALI1_F14850g
YALI0F11231g;YALI1_F14882g
YALI0F11253g;YALI1_F14900g
YALI0F11275g;YALI1_F14933g
;YALI1_F14946g
YALI0F11297g;YALI1_F14958g
YALI0F11319g;YALI1_F15017g
YALI0F11363g;YALI1_F15038g
;YALI1_F15047g
;YALI1_F15053g
YALI0F11385g;YALI1_F15070g
YALI0F11407g;YALI1_F15108g
;YALI1_F15118g
YALI0F11429g;YALI1_F15141g
YALI0F11451r;YALI1_F15159r
YALI0F11473g;YALI1_F15186g
;YALI1_F15199g
YALI0F11487g;YALI1_F15218g
YALI0F11517g;YALI1_F15265g
;YALI1_F15286g
YALI0F11539g;YALI1_F15291g
YALI0F11561g;YALI1_F15311g
YALI0F11583g;YALI1_F15334g
YALI0F11605g;YALI1_F15352g
YALI0F11616g;YALI1_F15357g
YALI0F11627g;YALI1_F15367g
;YALI1_F15377g
;YALI1_F15387g
YALI0F11649g;YALI1_F15403g
YALI0F11671g;YALI1_F15418g
YALI0F11693g;YALI1_F15449g
YALI0F11715g;YALI1_F15466g
YALI0F11737g;YALI1_F15477g
YALI0F11759g;YALI1_F15517g
YALI0F11781g;YALI1_F15533g
YALI0F11803g;YALI1_F15568g
YALI0F11825g;YALI1_F15641g
YALI0F11847g;YALI1_F15692g
;YALI1_F15695g
YALI0F11869g;YALI1_F15708g
YALI0F11891g;YALI1_F15745g
YALI0F11913g;YALI1_F15769g
YALI0F11935g;YALI1_F15781g
YALI0F11957g;YALI1_F15793g
YALI0F11979g;YALI1_F15817g
YALI0F11979g;YALI1_F15827g
;YALI1_F15829g
;YALI1_F15835g
;YALI1_F15843g
;YALI1_F15847g
YALI0F12001g;YALI1_F15859g
YALI0F12023g;YALI1_F15878g
YALI0F12045g;YALI1_F15886g
;YALI1_F15891g
YALI0F12067g;YALI1_F15905g
YALI0F12089g;YALI1_F15961g
YALI0F12111g;YALI1_F15990g
YALI0F12133g;YALI1_F16005g
YALI0F12155g;YALI1_F16035g
YALI0F12177g;YALI1_F16045g
;YALI1_F16058g
YALI0F12199g;YALI1_F16069g
YALI0F12221g;YALI1_F16117g
YALI0F12243g;YALI1_F16158g
;YALI1_F16165g
;YALI1_F16177g
;YALI1_F16180g
;YALI1_F16199g
;YALI1_F16218g
;YALI1_F16225g
;YALI1_F16232g
;YALI1_F16234g
;YALI1_F16249g
YALI0F12287g;YALI1_F16270g
;YALI1_F16293g
;YALI1_F16348g
YALI0F12309s;YALI1_F16350g
;YALI1_F16366g
;YALI1_F16369g
;YALI1_F16373g
;YALI1_F16376g
;YALI1_F16417g
;YALI1_F16426g
;YALI1_F16431g
;YALI1_F16451g
;YALI1_F16459g
YALI0F12331g;YALI1_F16478g
;YALI1_F16527g
;YALI1_F16551g
YALI0F12353g;YALI1_F16568g
YALI0F12375g;YALI1_F16600g
YALI0F12397g;YALI1_F16614g
YALI0F12419r;YALI1_F16639r
;YALI1_F16649g
YALI0F12463g;YALI1_F16656g
YALI0F12485r;YALI1_F16687r
YALI0F12507g;YALI1_F16702g
YALI0F12518r;YALI1_F16709r
;YALI1_F16715g
YALI0F12529g;YALI1_F16717g
;YALI1_F16735g
YALI0F12551g;YALI1_F16743g
YALI0F12573g;YALI1_F16796g
;YALI1_F16817g
;YALI1_F16839g
;YALI1_F16844g
;YALI1_F16851g
YALI0F12595g;YALI1_F16856g
YALI0F12617g;YALI1_F16915g
YALI0F12639g;YALI1_F16984g
YALI0F12661g;YALI1_F17004g
YALI0F12683g;YALI1_F17025g
YALI0F12705g;YALI1_F17034g
YALI0F12727g;YALI1_F17066g
YALI0F12749g;YALI1_F17082g
;YALI1_F17087g
;YALI1_F17094g
YALI0F12771g;YALI1_F17103g
YALI0F12793g;YALI1_F17138g
YALI0F12815g;YALI1_F17203g
;YALI1_F17215g
YALI0F12837g;YALI1_F17265g
;YALI1_F17289g
;YALI1_F17302g
YALI0F12925g;YALI1_F17337g
;YALI1_F17358g
YALI0F12947g;YALI1_F17369g
YALI0F12969g;YALI1_F17383g
YALI0F12991g;YALI1_F17431g
;YALI1_F17444g
YALI0F13013g;YALI1_F17472g
;YALI1_F17473g
YALI0F13035g;YALI1_F17491g
YALI0F13057g;YALI1_F17496g
YALI0F13068g;YALI1_F17520g
YALI0F13079g;YALI1_F17522g
YALI0F13101g;YALI1_F17547g
YALI0F13123g;YALI1_F17549g
;YALI1_F17565g
YALI0F13145g;YALI1_F17569g
;YALI1_F17581g
YALI0F13167g;YALI1_F17603g
YALI0F13189g;YALI1_F17637g
YALI0F13211g;YALI1_F17657g
YALI0F13233g;YALI1_F17706g
YALI0F13255g;YALI1_F17709g
YALI0F13277g;YALI1_F17756g
YALI0F13299g;YALI1_F17788g
;YALI1_F17797g
YALI0F13321g;YALI1_F17805g
YALI0F13343g;YALI1_F17836g
YALI0F13354g;YALI1_F17907g
YALI0F13365g;YALI1_F17912g
YALI0F13387g;YALI1_F17930g
YALI0F13409g;YALI1_F17949g
YALI0F13431g;YALI1_F17953g
YALI0F13453g;YALI1_F17962g
YALI0F13475g;YALI1_F17988g
YALI0F13497g;YALI1_F18023g
YALI0F13519g;YALI1_F18081g
YALI0F13541g;YALI1_F18105g
YALI0F13563r;YALI1_F18114r
YALI0F13585g;YALI1_F18122g
YALI0F13607g;YALI1_F18152g
YALI0F13629g;YALI1_F18202g
;YALI1_F18226g
YALI0F13651g;YALI1_F18239g
YALI0F13673g;YALI1_F18276g
YALI0F13695g;YALI1_F18357g
YALI0F13717g;YALI1_F18381g
YALI0F13739g;YALI1_F18429g
YALI0F13761g;YALI1_F18459g
YALI0F13783g;YALI1_F18524g
YALI0F13805g;YALI1_F18550g
YALI0F13827t;YALI1_F18593t
;YALI1_F18622g
;YALI1_F18641g
;YALI1_F18664g
YALI0F13849g;YALI1_F18696g
YALI0F13893r;YALI1_F18725r
YALI0F13937g;YALI1_F18740g
YALI0F13959g;YALI1_F18766g
YALI0F13970r;YALI1_F18798r
;YALI1_F18812g
YALI0F13981g;YALI1_F18835g
YALI0F14003g;YALI1_F18857g
YALI0F14025g;YALI1_F18897g
YALI0F14047g;YALI1_F18920g
YALI0F14069g;YALI1_F18943g
YALI0F14091g;YALI1_F18947g
YALI0F14113g;YALI1_F18979g
YALI0F14135g;YALI1_F19007g
YALI0F14157g;YALI1_F19015g
YALI0F14179g;YALI1_F19047g
YALI0F14201g;YALI1_F19058g
YALI0F14223g;YALI1_F19090g
YALI0F14245g;YALI1_F19106g
YALI0F14267g;YALI1_F19126g
YALI0F14289g;YALI1_F19140g
YALI0F14311g;YALI1_F19153g
YALI0F14333g;YALI1_F19169g
YALI0F14355g;YALI1_F19180g
YALI0F14377g;YALI1_F19192g
YALI0F14399g;YALI1_F19216g
YALI0F14421g;YALI1_F19218g
YALI0F14443g;YALI1_F19244g
YALI0F14465g;YALI1_F19249g
YALI0F14487g;YALI1_F19268g
YALI0F14509g;YALI1_F19345g
YALI0F14531g;YALI1_F19370g
YALI0F14553g;YALI1_F19381g
;YALI1_F19418g
YALI0F14575g;YALI1_F19478g
YALI0F14597g;YALI1_F19500g
YALI0F14619g;YALI1_F19556g
YALI0F14641g;YALI1_F19579g
YALI0F14663g;YALI1_F19586g
YALI0F14685g;YALI1_F19610g
;YALI1_F19619g
YALI0F14707g;YALI1_F19635g
YALI0F14729g;YALI1_F19697g
YALI0F14751g;YALI1_F19717g
YALI0F14773g;YALI1_F19720g
YALI0F14795g;YALI1_F19746g
YALI0F14817g;YALI1_F19764g
YALI0F14839g;YALI1_F19805g
YALI0F14861g;YALI1_F19811g
YALI0F14883g;YALI1_F19841g
YALI0F14905g;YALI1_F19853g
YALI0F14927g;YALI1_F19899g
YALI0F14949g;YALI1_F19938g
YALI0F14971g;YALI1_F20010g
YALI0F14993g;YALI1_F20047g
YALI0F15015g;YALI1_F20059g
YALI0F15037g;YALI1_F20086g
YALI0F15059g;YALI1_F20123g
;YALI1_F20145g
YALI0F15081g;YALI1_F20168g
YALI0F15103g;YALI1_F20177g
;YALI1_F20182g
YALI0F15125g;YALI1_F20233g
;YALI1_F20234g
;YALI1_F20323g
YALI0F15147g;YALI1_F20330g
YALI0F15169g;YALI1_F20378g
;YALI1_F20381g
YALI0F15191g;YALI1_F20426g
YALI0F15213g;YALI1_F20457g
YALI0F15235g;YALI1_F20462g
;YALI1_F20547g
YALI0F15257g;YALI1_F20589g
YALI0F15279g;YALI1_F20600g
YALI0F15301r;YALI1_F20603r
YALI0F15323g;YALI1_F20616g
;YALI1_F20631g
YALI0F15345g;YALI1_F20637g
YALI0F15367g;YALI1_F20669g
YALI0F15389g;YALI1_F20712g
YALI0F15411g;YALI1_F20742g
YALI0F15433g;YALI1_F20788g
YALI0F15455r;YALI1_F20806r
YALI0F15477g;YALI1_F20820g
;YALI1_F20831g
YALI0F15499r;YALI1_F20858r
YALI0F15543g;YALI1_F20885g
YALI0F15565r;YALI1_F20897r
YALI0F15587g;YALI1_F20914g
;YALI1_F20931g
YALI0F15609g;YALI1_F20943g
YALI0F15631g;YALI1_F20965g
YALI0F15653g;YALI1_F21002g
YALI0F15675g;YALI1_F21056g
YALI0F15686r;YALI1_F21145r
YALI0F15697g;YALI1_F21174g
YALI0F15719g;YALI1_F21192g
YALI0F15741g;YALI1_F21210g
;YALI1_F21213g
YALI0F15763g;YALI1_F21224g
YALI0F15785g;YALI1_F21261g
YALI0F15796r;YALI1_F21267r
YALI0F15807g;YALI1_F21279g
YALI0F15829g;YALI1_F21315g
YALI0F15851g;YALI1_F21322g
YALI0F15873g;YALI1_F21362g
YALI0F15895g;YALI1_F21381g
YALI0F15917g;YALI1_F21396g
YALI0F15939g;YALI1_F21426g
YALI0F15961g;YALI1_F21453g
YALI0F15983g;YALI1_F21467g
YALI0F16005g;YALI1_F21482g
YALI0F16027g;YALI1_F21504g
YALI0F16049g;YALI1_F21540g
YALI0F16071g;YALI1_F21547g
YALI0F16093g;YALI1_F21567g
YALI0F16115g;YALI1_F21583g
YALI0F16137g;YALI1_F21612g
YALI0F16159g;YALI1_F21647g
;YALI1_F21673g
;YALI1_F21676g
YALI0F16181g;YALI1_F21690g
YALI0F16203g;YALI1_F21698g
YALI0F16225g;YALI1_F21728g
YALI0F16247r;YALI1_F21749r
YALI0F16291g;YALI1_F21769g
YALI0F16313g;YALI1_F21778g
YALI0F16335g;YALI1_F21804g
YALI0F16357g;YALI1_F21813g
YALI0F16379g;YALI1_F21850g
YALI0F16401g;YALI1_F21875g
YALI0F16423g;YALI1_F21908g
YALI0F16452r;YALI1_F21945r
YALI0F16467g;YALI1_F21974g
YALI0F16489g;YALI1_F21989g
YALI0F16511g;YALI1_F22073g
YALI0F16533r;YALI1_F22096r
YALI0F16577g;YALI1_F22115g
YALI0F16599g;YALI1_F22171g
YALI0F16621g;YALI1_F22172g
YALI0F16643g;YALI1_F22219g
YALI0F16665g;YALI1_F22241g
YALI0F16687g;YALI1_F22299g
YALI0F16709g;YALI1_F22321g
YALI0F16720r;YALI1_F22359r
YALI0F16731g;YALI1_F22376g
YALI0F16753g;YALI1_F22402g
YALI0F16775r;YALI1_F22414r
YALI0F16819g;YALI1_F22436g
YALI0F16852g;YALI1_F22481g
;YALI1_F22504g
YALI0F16874g;YALI1_F22525g
YALI0F16885r;YALI1_F22548r
YALI0F16896g;YALI1_F22568g
;YALI1_F22578g
YALI0F16918g;YALI1_F22674g
;YALI1_F22701g
YALI0F16940g;YALI1_F22750g
YALI0F16962g;YALI1_F22784g
YALI0F16984g;YALI1_F22794g
YALI0F17006g;YALI1_F22836g
YALI0F17028g;YALI1_F22841g
YALI0F17050g;YALI1_F22858g
YALI0F17072g;YALI1_F22867g
YALI0F17094r;YALI1_F22880r
YALI0F17116g;YALI1_F22883g
YALI0F17138g;YALI1_F22908g
YALI0F17160g;YALI1_F22915g
YALI0F17182g;YALI1_F22935g
;YALI1_F22940g
YALI0F17204g;YALI1_F22957g
YALI0F17226g;YALI1_F22978g
YALI0F17248g;YALI1_F22993g
YALI0F17270g;YALI1_F23024g
YALI0F17292g;YALI1_F23047g
YALI0F17314g;YALI1_F23071g
YALI0F17336g;YALI1_F23095g
YALI0F17358g;YALI1_F23109g
YALI0F17380g;YALI1_F23133g
YALI0F17402g;YALI1_F23157g
YALI0F17424g;YALI1_F23191g
;YALI1_F23201g
YALI0F17446g;YALI1_F23214g
YALI0F17468g;YALI1_F23270g
;YALI1_F23315g
YALI0F17490g;YALI1_F23331g
YALI0F17512g;YALI1_F23351g
YALI0F17534g;YALI1_F23364g
YALI0F17556g;YALI1_F23368g
YALI0F17578g;YALI1_F23391g
YALI0F17600g;YALI1_F23399g
YALI0F17622g;YALI1_F23414g
YALI0F17644g;YALI1_F23441g
YALI0F17666g;YALI1_F23446g
YALI0F17688g;YALI1_F23474g
YALI0F17710g;YALI1_F23484g
YALI0F17732g;YALI1_F23529g
YALI0F17754g;YALI1_F23551g
;YALI1_F23560g
YALI0F17776g;YALI1_F23595g
YALI0F17798g;YALI1_F23616g
YALI0F17820g;YALI1_F23664g
YALI0F17842g;YALI1_F23706g
YALI0F17864g;YALI1_F23719g
YALI0F17886g;YALI1_F23784g
YALI0F17897g;YALI1_F23819g
YALI0F17908g;YALI1_F23833g
YALI0F17930r;YALI1_F23849r
YALI0F17974g;YALI1_F23867g
YALI0F17996g;YALI1_F23922g
;YALI1_F23925g
YALI0F18018g;YALI1_F23963g
YALI0F18040g;YALI1_F23988g
YALI0F18051r;YALI1_F23999r
YALI0F18062r;YALI1_F24000r
YALI0F18084g;YALI1_F24031g
YALI0F18106g;YALI1_F24079g
YALI0F18128g;YALI1_F24099g
;YALI1_F24115g
YALI0F18150g;YALI1_F24126g
YALI0F18172g;YALI1_F24130g
YALI0F18194g;YALI1_F24151g
YALI0F18216g;YALI1_F24171g
YALI0F18238g;YALI1_F24173g
;YALI1_F24197g
YALI0F18260g;YALI1_F24228g
YALI0F18282g;YALI1_F24247g
YALI0F18304g;YALI1_F24270g
YALI0F18326g;YALI1_F24301g
YALI0F18348g;YALI1_F24332g
YALI0F18359g;YALI1_F24343g
YALI0F18370g;YALI1_F24359g
YALI0F18392g;YALI1_F24401g
YALI0F18403g;YALI1_F24408g
YALI0F18414g;YALI1_F24413g
YALI0F18436g;YALI1_F24469g
;YALI1_F24478g
;YALI1_F24486g
;YALI1_F24489g
;YALI1_F24509g
;YALI1_F24511g
;YALI1_F24517g
;YALI1_F24525g
YALI0F18458g;YALI1_F24564g
;YALI1_F24578g
;YALI1_F24615g
YALI0F18480g;YALI1_F24635g
;YALI1_F24649g
YALI0F18502g;YALI1_F24667g
YALI0F18524g;YALI1_F24699g
YALI0F18546g;YALI1_F24708g
YALI0F18568g;YALI1_F24742g
YALI0F18590g;YALI1_F24773g
YALI0F18612g;YALI1_F24798g
YALI0F18634g;YALI1_F24826g
YALI0F18656g;YALI1_F24864g
YALI0F18678g;YALI1_F24881g
YALI0F18700g;YALI1_F24905g
YALI0F18722g;YALI1_F24929g
YALI0F18744g;YALI1_F24963g
YALI0F18766g;YALI1_F25001g
YALI0F18788g;YALI1_F25035g
YALI0F18810g;YALI1_F25066g
YALI0F18832g;YALI1_F25079g
YALI0F18854g;YALI1_F25110g
YALI0F18876g;YALI1_F25164g
YALI0F18898g;YALI1_F25182g
YALI0F18920g;YALI1_F25212g
YALI0F18942g;YALI1_F25254g
;YALI1_F25289g
YALI0F18964g;YALI1_F25309g
YALI0F18986r;YALI1_F25348r
YALI0F19030g;YALI1_F25382g
;YALI1_F25388g
;YALI1_F25413g
YALI0F19052g;YALI1_F25444g
YALI0F19074g;YALI1_F25485g
YALI0F19096g;YALI1_F25496g
YALI0F19118g;YALI1_F25535g
YALI0F19118g;YALI1_F25546g
YALI0F19140g;YALI1_F25556g
YALI0F19162g;YALI1_F25570g
YALI0F19184g;YALI1_F25587g
YALI0F19206g;YALI1_F25614g
YALI0F19228g;YALI1_F25649g
YALI0F19250g;YALI1_F25650g
;YALI1_F25663g
YALI0F19272g;YALI1_F25671g
YALI0F19294r;YALI1_F25691r
YALI0F19316g;YALI1_F25701g
YALI0F19316g;YALI1_F25708g
YALI0F19360g;YALI1_F25771g
;YALI1_F25783g
YALI0F19382g;YALI1_F25792g
YALI0F19404g;YALI1_F25852g
;YALI1_F25865g
YALI0F19426g;YALI1_F25885g
YALI0F19448g;YALI1_F25908g
YALI0F19470g;YALI1_F25924g
YALI0F19492g;YALI1_F25941g
YALI0F19514g;YALI1_F25951g
YALI0F19536g;YALI1_F25984g
;YALI1_F25987g
YALI0F19558g;YALI1_F25999g
YALI0F19580g;YALI1_F26012g
